matricula,nome,salario,codigo_setor,cidade,tempo_empresa_anos,ativo
000022485,Mateus Costa,21220.67,MKT,Sao Paulo,26,0
000044774,Daniela Lima,21528.25,SUP,Porto Alegre,30,1
000047311,Eduardo Costa,7639.12,JUR,Rio de Janeiro,6,1
000004398,Pedro Melo,11683.71,SUP,Londrina,27,0
000018188,Karen Santos,7667.17,JUR,Rio de Janeiro,24,1
000047124,Eduardo Martins,16114.19,TI,Joinville,7,0
000040216,Aline Oliveira,4600.09,FIN,Porto Alegre,11,1
000024134,Isabela Carvalho,2452.59,RH,Sao Paulo,22,0
000034657,Caio Barbosa,7654.9,LOG,Joinville,6,0
000025536,Larissa Silva,2138.72,OPER,Florianopolis,32,1
000047243,Sabrina Santos,14998.52,OPER,Rio de Janeiro,23,0
000048574,Yasmin Ferreira,18960.5,LOG,Maringa,14,0
000015341,Douglas Ferreira,4895.18,ADM,Londrina,20,0
000049961,Rafael Rocha,19540.98,OPER,Porto Alegre,17,1
000027694,Joao Nascimento,6697.7,LOG,Sao Paulo,22,1
000020442,Gabriel Santos,20264.54,ADM,Joinville,10,1
000043186,Isabela Costa,22510.93,RH,Campinas,13,0
000021593,Nathan Melo,14879.07,OPER,Sao Paulo,25,0
000022286,Yasmin Pereira,21739.73,TI,Belo Horizonte,20,0
000000927,Tatiane Martins,5379.21,JUR,Maringa,6,0
000015929,Sabrina Lima,17682.07,LOG,Curitiba,3,1
000017950,Tiago Gomes,23370.76,COM,Londrina,11,1
000010314,Diego Costa,14313.07,MKT,Curitiba,18,0
000003573,Caio Nascimento,23681.93,COM,Londrina,22,1
000029641,Yasmin Martins,5173.47,TI,Joinville,35,1
000039440,Carlos Rodrigues,15016.89,RH,Porto Alegre,34,0
000036115,Rafael Rocha,2315.88,JUR,Curitiba,13,0
000040525,Diego Costa,8986.35,COM,Campinas,28,0
000011523,Caio Ferreira,2142.86,JUR,Porto Alegre,3,0
000009954,Juliana Martins,4840.22,JUR,Joinville,10,1
000038429,Aline Oliveira,23717.25,RH,Joinville,10,0
000017659,Ana Gomes,15829.98,SUP,Sao Paulo,11,0
000015473,Helena Ferreira,9677.73,RH,Londrina,33,0
000046660,Henrique Santos,4442.65,COM,Sao Paulo,10,0
000029761,Igor Pereira,3377.84,JUR,Florianopolis,11,0
000039993,Diego Souza,12752.23,COM,Porto Alegre,11,1
000024423,Igor Ferreira,5589.47,FIN,Florianopolis,30,1
000023184,Otavio Melo,17015.9,TI,Curitiba,2,1
000024146,Helena Nascimento,23551.31,ADM,Campinas,28,0
000017556,Karen Rodrigues,19389.11,LOG,Belo Horizonte,29,1
000007778,Pedro Araujo,19554.23,TI,Maringa,28,1
000037603,Juliana Araujo,20338.81,TI,Joinville,31,1
000024992,Juliana Melo,21556.3,TI,Joinville,33,1
000022525,Vanessa Teixeira,3720.55,COM,Joinville,27,1
000046778,Aline Souza,19840.54,ADM,Curitiba,26,0
000021668,Willian Teixeira,21290.02,COM,Maringa,11,1
000012234,Tatiane Ribeiro,11651.74,FIN,Londrina,25,0
000045445,Pedro Araujo,9682.4,FIN,Joinville,24,1
000000067,Rafael Silva,10803.17,OPER,Joinville,24,0
000022846,Otavio Carvalho,5297.01,COM,Joinville,19,0
000029200,Eduardo Costa,16387.59,JUR,Joinville,12,0
000003347,Diego Carvalho,6642.19,TI,Curitiba,28,0
000044841,Ana Ferreira,4803.37,RH,Sao Paulo,24,0
000015557,Giovana Ribeiro,11034.96,FIN,Belo Horizonte,26,1
000004697,Larissa Araujo,21404.02,ADM,Joinville,6,0
000026644,Elisa Barbosa,13510.32,FIN,Sao Paulo,10,1
000028189,Cecilia Ferreira,13311.94,SUP,Curitiba,20,1
000023001,Samuel Barbosa,18249.74,OPER,Rio de Janeiro,23,0
000037065,Bianca Almeida,20325.71,RH,Sao Paulo,0,1
000040010,Elisa Ferreira,20008.96,TI,Curitiba,34,0
000047959,Pedro Lima,16228.96,JUR,Belo Horizonte,10,0
000046497,Daniela Souza,14482.04,FIN,Maringa,16,0
000018953,Ana Gomes,24638.01,MKT,Curitiba,25,0
000027394,Samuel Rocha,22169.56,SUP,Sao Paulo,34,0
000022711,Vanessa Rocha,21032.64,LOG,Londrina,23,1
000032074,Yasmin Araujo,7496.45,MKT,Campinas,0,0
000007210,Diego Gomes,6257.61,COM,Joinville,29,0
000006851,Caio Teixeira,11063.81,JUR,Florianopolis,32,0
000043731,Joao Araujo,4770.65,SUP,Joinville,8,1
000028240,Yasmin Carvalho,14448.47,MKT,Londrina,7,1
000010357,Isabela Ferreira,13909.09,LOG,Sao Paulo,3,1
000015507,Ana Ribeiro,4003.69,FIN,Campinas,11,0
000016197,Leonardo Rocha,13605.61,SUP,Londrina,0,1
000048628,Elisa Ribeiro,7994.16,ADM,Curitiba,19,1
000029405,Fabio Ferreira,22414.08,ADM,Rio de Janeiro,0,0
000001654,Fernanda Teixeira,19863.24,JUR,Belo Horizonte,0,0
000015770,Juliana Silva,14462.4,SUP,Rio de Janeiro,8,0
000046571,Carlos Ribeiro,21887.73,JUR,Florianopolis,9,1
000045661,Paula Ferreira,15325.02,JUR,Porto Alegre,1,0
000006339,Leonardo Barbosa,18368.85,SUP,Porto Alegre,4,1
000036403,Samuel Melo,10207.91,JUR,Londrina,9,1
000035898,Yasmin Lima,10291.68,JUR,Porto Alegre,26,0
000027079,Ana Lima,11977.14,TI,Maringa,31,1
000018182,Carlos Carvalho,6947.85,SUP,Belo Horizonte,14,1
000018941,Bruno Lima,24389.52,SUP,Campinas,24,1
000040924,Yasmin Costa,11960.92,JUR,Londrina,30,0
000016818,Diego Pereira,15312.57,FIN,Belo Horizonte,29,0
000003636,Cecilia Melo,20171.88,OPER,Curitiba,35,1
000021680,Eduardo Ribeiro,18222.13,SUP,Joinville,24,0
000014203,Samuel Rocha,6815.54,RH,Joinville,33,1
000023054,Isabela Silva,23084.43,FIN,Curitiba,28,1
000003123,Gabriel Santos,23313.8,FIN,Sao Paulo,2,1
000011620,Elisa Barbosa,4188.58,LOG,Porto Alegre,32,0
000029334,Otavio Silva,5032.27,RH,Belo Horizonte,20,0
000036443,Bruno Rocha,4875.38,MKT,Joinville,3,1
000007549,Mateus Carvalho,19145.3,SUP,Porto Alegre,7,1
000002074,Rafael Araujo,1840.69,TI,Maringa,24,0
000028271,Tiago Ribeiro,20753.82,COM,Rio de Janeiro,10,0
000028150,Vanessa Teixeira,12192.82,MKT,Campinas,18,1
000012466,Daniela Pereira,11386.58,SUP,Sao Paulo,5,1
000002417,Elisa Pereira,4647.5,JUR,Rio de Janeiro,8,0
000043081,Fernanda Rodrigues,11799.56,SUP,Florianopolis,2,1
000005519,Yasmin Gomes,18694.49,LOG,Porto Alegre,10,0
000016717,Nicole Carvalho,19552.98,RH,Maringa,12,1
000037648,Otavio Carvalho,2100.97,ADM,Maringa,13,1
000011630,Vanessa Rodrigues,16337.78,RH,Belo Horizonte,3,1
000024196,Tiago Melo,5056.09,OPER,Londrina,31,1
000021771,Nathan Rocha,3259.76,JUR,Campinas,4,0
000048834,Pedro Martins,13778.96,FIN,Rio de Janeiro,19,1
000032579,Diego Almeida,6064.49,RH,Porto Alegre,15,0
000025329,Daniela Gomes,10688.47,COM,Maringa,4,0
000005645,Yasmin Almeida,2364.33,TI,Joinville,29,1
000042888,Igor Oliveira,6633.89,LOG,Sao Paulo,2,1
000034880,Diego Pereira,24215.72,RH,Joinville,4,0
000005183,Carlos Almeida,19098.1,MKT,Rio de Janeiro,19,1
000021807,Nathan Carvalho,20296.38,SUP,Rio de Janeiro,33,1
000011664,Tiago Gomes,3638.97,FIN,Belo Horizonte,6,0
000025218,Douglas Carvalho,8124.37,LOG,Rio de Janeiro,3,1
000008451,Helena Ferreira,5391.21,JUR,Londrina,7,1
000035621,Carlos Almeida,8355.07,COM,Londrina,15,1
000000984,Tatiane Rocha,8328.91,ADM,Rio de Janeiro,8,1
000007341,Pedro Martins,6352.84,TI,Maringa,21,0
000046741,Mateus Barbosa,24784.34,OPER,Rio de Janeiro,8,1
000032042,Tiago Souza,2396.83,MKT,Sao Paulo,35,0
000033630,Tiago Carvalho,20862.41,LOG,Florianopolis,34,0
000007340,Daniela Silva,10467.5,JUR,Belo Horizonte,5,0
000049984,Yasmin Martins,23821.25,ADM,Londrina,32,1
000026154,Isabela Oliveira,2921.47,MKT,Sao Paulo,18,1
000025239,Henrique Melo,9937.63,SUP,Curitiba,12,0
000036677,Vanessa Rocha,3004.88,TI,Maringa,17,1
000041387,Paula Lima,5397.24,RH,Londrina,24,1
000044171,Fernanda Lima,14726.92,OPER,Maringa,26,0
000005073,Tiago Rodrigues,15629.04,SUP,Rio de Janeiro,17,0
000036546,Rafael Teixeira,11824.07,TI,Florianopolis,16,0
000041974,Tatiane Carvalho,12312.58,ADM,Joinville,27,0
000002099,Aline Araujo,5443.74,ADM,Maringa,28,0
000019487,Paula Rocha,12049.5,SUP,Sao Paulo,35,1
000015702,Vitor Rocha,15534.5,SUP,Londrina,29,0
000020806,Leonardo Nascimento,19524.02,LOG,Joinville,7,0
000040931,Yasmin Araujo,21872.16,ADM,Rio de Janeiro,22,0
000041216,Elisa Gomes,19243.76,OPER,Sao Paulo,5,1
000003958,Igor Araujo,19572.68,LOG,Belo Horizonte,22,0
000036975,Leonardo Araujo,6324.32,ADM,Joinville,11,1
000043321,Willian Araujo,24013.81,COM,Campinas,35,1
000044440,Nathan Santos,3094.67,RH,Campinas,14,1
000011765,Willian Santos,11573.92,FIN,Sao Paulo,4,0
000031928,Joao Melo,10591.74,JUR,Curitiba,29,0
000034898,Tatiane Melo,7692.88,FIN,Curitiba,12,1
000002034,Vanessa Martins,24561.33,OPER,Florianopolis,21,0
000004294,Cecilia Araujo,5697.97,RH,Maringa,14,1
000037605,Bianca Rodrigues,14244.91,COM,Belo Horizonte,8,0
000020306,Elisa Silva,6083.69,JUR,Porto Alegre,7,0
000026243,Douglas Melo,18665.54,JUR,Florianopolis,25,1
000007922,Mariana Rodrigues,19416.94,COM,Porto Alegre,34,1
000039654,Otavio Pereira,15775.98,COM,Joinville,5,0
000047459,Carlos Teixeira,18634.41,SUP,Rio de Janeiro,10,0
000040972,Vitor Teixeira,17822.41,TI,Sao Paulo,5,1
000023566,Carlos Melo,7111.17,ADM,Florianopolis,8,0
000014184,Tiago Nascimento,21323.79,COM,Joinville,6,0
000011792,Willian Araujo,10747.2,OPER,Londrina,0,1
000042420,Fabio Araujo,3100.74,JUR,Joinville,13,0
000009484,Fabio Barbosa,21819.37,COM,Maringa,15,1
000024995,Tiago Silva,7217.35,MKT,Campinas,28,1
000001597,Bruno Lima,21022.77,TI,Joinville,0,0
000009656,Mateus Carvalho,8943.48,COM,Londrina,29,1
000033323,Henrique Souza,1980.86,ADM,Rio de Janeiro,3,1
000045323,Karen Silva,8976.22,COM,Porto Alegre,4,1
000004098,Mariana Nascimento,12857.52,SUP,Campinas,4,1
000043048,Yasmin Costa,4812.77,MKT,Joinville,31,1
000001749,Pedro Nascimento,6158.95,COM,Belo Horizonte,17,1
000049590,Aline Costa,19696.53,SUP,Belo Horizonte,33,1
000027503,Henrique Araujo,4846.76,COM,Belo Horizonte,15,0
000024056,Nathan Rocha,11664.48,MKT,Campinas,15,1
000032504,Helena Teixeira,23016.96,RH,Londrina,20,0
000018992,Helena Almeida,22758.79,SUP,Porto Alegre,20,1
000030436,Samuel Nascimento,22689.11,JUR,Londrina,27,1
000024843,Willian Rocha,16474.64,OPER,Rio de Janeiro,33,1
000048188,Fabio Rodrigues,2051.91,ADM,Joinville,0,0
000007651,Rafael Martins,20704.69,LOG,Joinville,12,0
000027029,Aline Barbosa,13171.75,FIN,Rio de Janeiro,16,1
000047937,Giovana Souza,21024.64,JUR,Rio de Janeiro,13,0
000043755,Daniela Lima,24390.58,FIN,Florianopolis,18,0
000017377,Mateus Rodrigues,22136.46,COM,Florianopolis,3,1
000048915,Giovana Barbosa,22166.91,RH,Campinas,8,0
000045437,Gabriel Araujo,22649.49,LOG,Belo Horizonte,34,0
000031725,Daniela Ribeiro,20049.17,JUR,Rio de Janeiro,3,0
000044183,Bruno Carvalho,7558.43,FIN,Joinville,1,0
000014430,Gabriel Oliveira,11891.07,RH,Campinas,9,1
000048247,Nicole Oliveira,9942.99,ADM,Curitiba,20,1
000024867,Gabriel Rocha,11672.8,FIN,Campinas,1,1
000026566,Mateus Carvalho,1970.84,MKT,Campinas,4,0
000015553,Henrique Carvalho,2498.88,TI,Joinville,25,0
000023629,Samuel Melo,18239.95,TI,Curitiba,12,0
000030748,Diego Araujo,3225.42,COM,Rio de Janeiro,28,0
000013950,Nathan Carvalho,4125.06,MKT,Curitiba,26,0
000048742,Fabio Silva,2698.65,OPER,Sao Paulo,14,0
000006201,Isabela Rodrigues,1987.19,MKT,Joinville,35,0
000018713,Douglas Araujo,6275.79,MKT,Curitiba,9,0
000025521,Cecilia Nascimento,6879.44,JUR,Rio de Janeiro,19,0
000049016,Otavio Costa,21347.93,RH,Campinas,21,1
000004449,Cecilia Pereira,6731.74,TI,Sao Paulo,8,0
000037479,Larissa Rodrigues,6237.6,JUR,Rio de Janeiro,22,1
000023730,Isabela Martins,24610.34,LOG,Sao Paulo,19,1
000044474,Giovana Almeida,23309.6,MKT,Londrina,13,0
000037720,Nathan Almeida,9151.77,JUR,Sao Paulo,25,1
000048108,Willian Carvalho,22375.34,TI,Curitiba,7,0
000009031,Carlos Carvalho,17579.57,COM,Porto Alegre,24,0
000045949,Henrique Silva,7083.51,TI,Porto Alegre,34,0
000013938,Joao Ribeiro,13769.58,FIN,Joinville,7,0
000012642,Gabriel Souza,23145.49,JUR,Joinville,10,1
000000589,Vanessa Araujo,12571.41,ADM,Rio de Janeiro,5,1
000001840,Isabela Araujo,15225.51,COM,Sao Paulo,25,1
000048885,Bruno Pereira,23490.12,COM,Sao Paulo,14,0
000034806,Mariana Martins,16112.04,MKT,Curitiba,30,0
000017212,Fabio Santos,23932.46,LOG,Londrina,27,0
000019210,Sabrina Almeida,24697.16,COM,Joinville,25,1
000033589,Fabio Lima,6415.59,TI,Maringa,23,1
000004452,Fernanda Araujo,13614.46,ADM,Sao Paulo,21,0
000042896,Igor Lima,21714.31,TI,Florianopolis,21,0
000013605,Isabela Gomes,8645.45,OPER,Belo Horizonte,35,0
000007332,Rafael Ferreira,21254.98,MKT,Maringa,0,0
000030073,Carlos Carvalho,6095.21,ADM,Campinas,16,1
000036505,Renata Gomes,11893.92,MKT,Porto Alegre,10,1
000006332,Tiago Ferreira,21409.93,RH,Rio de Janeiro,12,1
000004199,Douglas Costa,18339.3,JUR,Campinas,32,0
000047715,Juliana Silva,20824.31,ADM,Rio de Janeiro,18,1
000020695,Gabriel Souza,4567.86,COM,Florianopolis,5,0
000047525,Henrique Carvalho,10703.77,COM,Maringa,6,0
000025577,Isabela Martins,3660.85,RH,Curitiba,10,0
000035378,Eduardo Costa,24978.98,SUP,Sao Paulo,4,0
000017992,Pedro Pereira,16989.48,LOG,Curitiba,22,0
000027881,Bruno Gomes,18006.83,TI,Rio de Janeiro,0,0
000034579,Karen Almeida,16324.49,JUR,Florianopolis,12,1
000002988,Pedro Rocha,10798.73,TI,Porto Alegre,19,1
000026039,Samuel Teixeira,16431.0,COM,Rio de Janeiro,31,0
000033068,Mateus Souza,5156.29,FIN,Sao Paulo,19,1
000045682,Elisa Carvalho,11117.84,MKT,Sao Paulo,10,1
000001157,Henrique Teixeira,17142.4,RH,Rio de Janeiro,31,0
000041496,Caio Martins,8424.03,JUR,Porto Alegre,12,1
000046011,Paula Araujo,9253.78,OPER,Londrina,11,0
000005438,Juliana Almeida,24481.22,OPER,Curitiba,23,0
000007522,Helena Gomes,3117.35,TI,Curitiba,24,1
000045240,Fernanda Ferreira,5600.22,LOG,Curitiba,17,0
000009396,Helena Almeida,4170.74,JUR,Rio de Janeiro,22,0
000046420,Nathan Pereira,4434.98,COM,Florianopolis,18,1
000005510,Mariana Rodrigues,20151.43,FIN,Londrina,11,0
000035497,Fernanda Nascimento,18363.47,TI,Rio de Janeiro,16,0
000004972,Nicole Oliveira,5392.73,COM,Rio de Janeiro,24,1
000048438,Eduardo Carvalho,3051.75,RH,Belo Horizonte,5,0
000015774,Nicole Barbosa,19882.73,FIN,Florianopolis,30,0
000049290,Vanessa Melo,16953.17,OPER,Curitiba,34,1
000046464,Eduardo Silva,13946.01,ADM,Sao Paulo,32,0
000009845,Larissa Rodrigues,9208.65,TI,Campinas,35,1
000037148,Bruno Santos,6289.71,OPER,Porto Alegre,24,0
000018801,Yasmin Santos,22682.31,JUR,Londrina,7,1
000046802,Isabela Martins,5217.32,RH,Joinville,6,0
000038552,Fernanda Silva,22397.23,OPER,Curitiba,21,1
000005309,Giovana Costa,16534.52,LOG,Florianopolis,18,0
000013936,Juliana Oliveira,12804.11,JUR,Rio de Janeiro,33,0
000040787,Nicole Gomes,24346.01,ADM,Sao Paulo,17,0
000040192,Willian Ferreira,10122.69,COM,Porto Alegre,22,0
000000947,Sabrina Nascimento,14566.78,OPER,Porto Alegre,1,1
000023907,Daniela Carvalho,13372.49,LOG,Joinville,30,1
000002612,Sabrina Pereira,22822.75,SUP,Maringa,28,1
000047946,Paula Ribeiro,11844.64,COM,Rio de Janeiro,27,1
000020507,Daniela Rocha,20395.98,SUP,Campinas,20,1
000037642,Diego Oliveira,2589.5,LOG,Campinas,7,0
000028366,Leonardo Almeida,15862.36,LOG,Campinas,22,1
000049872,Vanessa Silva,24807.12,SUP,Curitiba,33,1
000033397,Isabela Pereira,11243.37,JUR,Sao Paulo,32,0
000025394,Vanessa Gomes,7809.04,OPER,Londrina,22,1
000036871,Pedro Martins,3182.85,FIN,Rio de Janeiro,31,1
000037637,Nathan Souza,21125.4,OPER,Florianopolis,7,1
000012040,Igor Costa,10111.96,JUR,Londrina,13,0
000034719,Nicole Melo,21952.16,TI,Florianopolis,23,1
000019600,Henrique Costa,4953.86,RH,Belo Horizonte,21,1
000037306,Ana Araujo,15080.18,FIN,Sao Paulo,24,1
000013110,Vanessa Silva,5048.64,COM,Porto Alegre,9,1
000022266,Nicole Barbosa,9692.6,JUR,Joinville,1,1
000043653,Diego Gomes,8062.47,MKT,Sao Paulo,17,0
000008612,Mateus Silva,22218.32,ADM,Florianopolis,15,1
000013499,Douglas Costa,23240.17,LOG,Joinville,15,1
000017494,Henrique Lima,7994.3,ADM,Sao Paulo,4,0
000021231,Willian Carvalho,6630.19,FIN,Maringa,29,1
000018717,Elisa Araujo,11977.04,RH,Florianopolis,2,1
000037529,Sabrina Costa,5510.04,OPER,Londrina,13,0
000026380,Ana Silva,4622.38,RH,Campinas,26,1
000023309,Bruno Melo,22862.66,FIN,Rio de Janeiro,21,1
000003856,Vanessa Lima,20759.78,COM,Rio de Janeiro,13,1
000000974,Gabriel Melo,5123.14,MKT,Porto Alegre,14,0
000035933,Igor Pereira,24139.07,JUR,Porto Alegre,31,1
000037609,Sabrina Ferreira,24523.16,LOG,Florianopolis,0,0
000046742,Carlos Ribeiro,4834.99,ADM,Porto Alegre,32,0
000033827,Vitor Barbosa,13570.77,JUR,Curitiba,9,1
000041139,Nicole Carvalho,7173.47,COM,Florianopolis,26,1
000028338,Cecilia Nascimento,2094.24,OPER,Joinville,7,0
000023906,Eduardo Melo,13205.38,SUP,Campinas,28,0
000049095,Daniela Araujo,19973.97,ADM,Belo Horizonte,7,0
000034869,Larissa Costa,17265.67,OPER,Londrina,31,1
000045780,Paula Barbosa,19641.34,FIN,Florianopolis,29,0
000040927,Ana Rocha,12116.74,JUR,Londrina,13,0
000008679,Karen Barbosa,23020.25,COM,Curitiba,22,0
000024790,Isabela Teixeira,12961.97,TI,Rio de Janeiro,21,1
000028911,Isabela Ribeiro,5379.28,RH,Rio de Janeiro,9,0
000024870,Daniela Pereira,8547.38,OPER,Londrina,4,0
000026534,Rafael Ribeiro,12444.06,COM,Maringa,19,1
000047146,Renata Carvalho,10065.88,TI,Belo Horizonte,30,1
000002426,Rafael Pereira,12391.88,OPER,Porto Alegre,14,0
000002923,Tiago Nascimento,14240.34,RH,Porto Alegre,16,1
000046406,Paula Pereira,10621.41,SUP,Porto Alegre,33,0
000007663,Elisa Oliveira,17939.53,TI,Joinville,11,1
000027331,Giovana Pereira,4751.54,ADM,Porto Alegre,25,1
000013502,Nathan Santos,8968.66,RH,Sao Paulo,10,0
000016076,Yasmin Rodrigues,3372.92,LOG,Londrina,11,0
000048762,Fernanda Oliveira,5403.25,MKT,Campinas,6,1
000034873,Diego Barbosa,16449.53,LOG,Campinas,31,0
000004351,Igor Gomes,3227.38,OPER,Campinas,9,0
000009748,Nathan Silva,20198.77,MKT,Maringa,18,1
000047677,Cecilia Teixeira,3433.96,JUR,Florianopolis,9,0
000041692,Willian Almeida,11184.91,OPER,Campinas,16,1
000014084,Yasmin Barbosa,2710.02,COM,Florianopolis,15,0
000021716,Yasmin Lima,5819.84,JUR,Joinville,2,0
000011342,Fernanda Barbosa,11097.08,LOG,Londrina,1,0
000030840,Renata Martins,18802.89,JUR,Londrina,17,0
000032707,Fabio Rocha,15389.7,LOG,Campinas,23,0
000040799,Larissa Barbosa,14780.75,COM,Belo Horizonte,34,1
000011646,Daniela Nascimento,15568.55,OPER,Sao Paulo,2,0
000009844,Larissa Ribeiro,11196.18,JUR,Curitiba,11,0
000045500,Yasmin Ferreira,18873.62,OPER,Rio de Janeiro,6,1
000019083,Helena Nascimento,22300.17,JUR,Porto Alegre,11,0
000024483,Fabio Rodrigues,9947.58,RH,Sao Paulo,35,1
000021403,Igor Santos,19978.15,ADM,Maringa,34,0
000042708,Fabio Ribeiro,10840.81,ADM,Rio de Janeiro,16,0
000022518,Larissa Costa,3793.64,SUP,Maringa,30,1
000026407,Nathan Oliveira,10291.35,MKT,Curitiba,10,1
000004804,Eduardo Lima,12571.4,OPER,Joinville,0,1
000002654,Mateus Almeida,2450.97,MKT,Londrina,24,1
000008213,Henrique Costa,7419.02,OPER,Maringa,15,0
000017574,Carlos Santos,19465.33,COM,Belo Horizonte,16,0
000040357,Mateus Lima,18252.85,FIN,Maringa,23,0
000004888,Tiago Araujo,13533.4,JUR,Porto Alegre,33,0
000034778,Igor Nascimento,24596.58,TI,Campinas,34,0
000043739,Aline Carvalho,20016.48,LOG,Joinville,11,1
000021038,Gabriel Rocha,12450.35,ADM,Belo Horizonte,30,0
000036795,Karen Lima,10899.23,SUP,Rio de Janeiro,4,0
000013005,Mateus Gomes,13593.83,JUR,Porto Alegre,21,1
000014617,Bruno Costa,13440.5,RH,Rio de Janeiro,4,1
000040584,Rafael Pereira,13826.44,MKT,Maringa,2,1
000038358,Fabio Rocha,16199.82,LOG,Porto Alegre,27,0
000021498,Juliana Ferreira,11410.48,LOG,Porto Alegre,8,1
000017340,Joao Almeida,16288.82,FIN,Maringa,23,1
000023690,Aline Nascimento,13634.99,ADM,Belo Horizonte,17,0
000008446,Aline Costa,6565.33,COM,Florianopolis,17,1
000028697,Sabrina Lima,2622.86,RH,Belo Horizonte,2,0
000030715,Bruno Almeida,15519.62,ADM,Campinas,19,0
000038347,Yasmin Barbosa,18641.83,RH,Florianopolis,25,1
000025539,Nicole Silva,19009.71,OPER,Rio de Janeiro,34,0
000037495,Otavio Lima,22798.84,JUR,Porto Alegre,10,0
000023711,Elisa Silva,4642.14,JUR,Florianopolis,17,0
000036584,Tiago Ferreira,3598.98,TI,Porto Alegre,1,1
000028452,Tiago Martins,22737.63,ADM,Florianopolis,29,0
000011733,Otavio Lima,24069.02,OPER,Sao Paulo,25,0
000007693,Aline Santos,8523.38,LOG,Florianopolis,20,1
000037764,Vitor Rocha,16586.4,OPER,Curitiba,20,0
000011672,Mariana Martins,7154.06,ADM,Joinville,24,0
000002096,Fabio Araujo,22731.72,TI,Rio de Janeiro,12,0
000048752,Tatiane Araujo,16594.59,LOG,Joinville,15,0
000045014,Gabriel Oliveira,7093.32,MKT,Rio de Janeiro,17,0
000028444,Nicole Lima,17131.8,RH,Florianopolis,15,0
000035687,Elisa Teixeira,17388.17,SUP,Sao Paulo,32,0
000026405,Willian Teixeira,19431.14,LOG,Florianopolis,32,0
000048794,Isabela Oliveira,12332.22,COM,Florianopolis,18,1
000034378,Leonardo Lima,4300.96,ADM,Florianopolis,34,1
000020849,Paula Silva,7421.42,SUP,Florianopolis,13,1
000032346,Daniela Ribeiro,23499.35,JUR,Belo Horizonte,0,1
000035338,Tiago Almeida,22200.16,TI,Florianopolis,20,1
000033173,Elisa Nascimento,19457.06,RH,Belo Horizonte,17,0
000007736,Renata Santos,21180.04,JUR,Joinville,14,1
000026264,Diego Almeida,16928.61,COM,Porto Alegre,5,1
000023244,Samuel Rodrigues,19197.35,RH,Campinas,12,0
000020048,Diego Barbosa,12380.06,FIN,Belo Horizonte,6,0
000006989,Elisa Almeida,17293.62,LOG,Belo Horizonte,18,1
000022369,Fabio Carvalho,5914.6,TI,Joinville,17,0
000015138,Bianca Nascimento,7585.12,FIN,Belo Horizonte,13,1
000048816,Cecilia Nascimento,23094.9,LOG,Porto Alegre,29,1
000009111,Helena Santos,22252.7,OPER,Rio de Janeiro,3,0
000005880,Juliana Lima,12855.76,ADM,Joinville,10,1
000043466,Fabio Pereira,22751.24,TI,Campinas,20,1
000002001,Juliana Pereira,23531.24,SUP,Joinville,17,1
000006868,Pedro Souza,5290.95,COM,Londrina,19,0
000022468,Carlos Costa,21465.88,RH,Porto Alegre,25,0
000033961,Carlos Oliveira,16565.4,ADM,Porto Alegre,18,1
000049944,Tatiane Gomes,3793.57,TI,Belo Horizonte,8,1
000000571,Nathan Rocha,2371.94,MKT,Belo Horizonte,31,1
000031559,Larissa Ribeiro,18364.02,LOG,Florianopolis,0,0
000027373,Larissa Rocha,5798.3,ADM,Florianopolis,21,0
000039412,Bianca Costa,7148.57,MKT,Londrina,0,0
000018043,Ana Araujo,3129.27,FIN,Maringa,13,1
000041697,Fernanda Gomes,5189.95,COM,Joinville,29,1
000033225,Caio Martins,4444.96,FIN,Maringa,3,0
000036151,Rafael Santos,18799.68,TI,Campinas,21,1
000044930,Tiago Gomes,12600.65,RH,Curitiba,27,1
000002816,Fabio Rocha,19253.01,RH,Belo Horizonte,20,1
000027185,Bruno Lima,18339.78,TI,Rio de Janeiro,15,0
000025893,Mariana Martins,15983.48,COM,Curitiba,35,1
000007347,Helena Barbosa,13353.33,SUP,Florianopolis,14,1
000040564,Vitor Costa,11744.97,RH,Joinville,29,0
000046282,Juliana Melo,15007.55,TI,Rio de Janeiro,0,0
000009988,Sabrina Ferreira,5649.24,ADM,Florianopolis,27,1
000039073,Mateus Souza,8567.56,RH,Rio de Janeiro,8,1
000039353,Igor Silva,7261.65,FIN,Joinville,20,0
000012974,Mariana Costa,23701.14,COM,Belo Horizonte,35,1
000039276,Douglas Carvalho,6834.06,ADM,Sao Paulo,13,1
000025885,Vitor Almeida,13361.18,SUP,Campinas,16,0
000037669,Elisa Santos,5895.34,TI,Belo Horizonte,35,0
000006609,Nathan Melo,17616.53,TI,Campinas,2,1
000009788,Nicole Melo,15742.5,SUP,Maringa,33,1
000044006,Aline Lima,23510.81,FIN,Campinas,26,1
000032001,Helena Melo,14625.22,RH,Belo Horizonte,8,0
000015715,Mariana Souza,21425.42,COM,Joinville,25,1
000015163,Daniela Gomes,1839.69,MKT,Maringa,7,1
000038915,Paula Lima,2516.02,JUR,Sao Paulo,35,0
000034648,Diego Souza,21154.43,FIN,Rio de Janeiro,23,0
000016991,Vitor Souza,10296.68,ADM,Porto Alegre,20,1
000018113,Vanessa Teixeira,18810.81,SUP,Curitiba,8,1
000020670,Joao Pereira,16515.95,FIN,Porto Alegre,10,1
000027840,Carlos Santos,12154.25,JUR,Belo Horizonte,15,1
