matricula,nome,salario,codigo_setor,cidade,tempo_empresa_anos,ativo
000002173,Douglas Gomes,22776.22,COM,Porto Alegre,27,0
000004424,Aline Araujo,20564.59,MKT,Maringa,10,1
000004539,Pedro Martins,13038.03,MKT,Londrina,15,0
000009519,Pedro Pereira,9532.57,FIN,Campinas,1,0
000003352,Daniela Souza,18413.91,JUR,Belo Horizonte,17,1
000008877,Vanessa Oliveira,13513.45,COM,Rio de Janeiro,2,0
000006440,Karen Pereira,2157.51,OPER,Maringa,22,1
000008014,Paula Pereira,24630.83,JUR,Campinas,11,1
000000829,Diego Araujo,24015.15,LOG,Florianopolis,22,0
000000438,Yasmin Rocha,11396.02,LOG,Londrina,34,1
000001286,Bruno Carvalho,19483.16,COM,Campinas,30,0
000003556,Elisa Almeida,22095.18,SUP,Maringa,7,0
000004975,Carlos Souza,3047.02,LOG,Florianopolis,16,1
000001351,Douglas Rodrigues,9701.27,TI,Belo Horizonte,18,1
000006687,Aline Rocha,9899.63,OPER,Porto Alegre,32,1
000008437,Tiago Gomes,1940.43,RH,Porto Alegre,23,0
000000253,Yasmin Melo,6718.59,TI,Maringa,2,1
000005956,Vitor Nascimento,16851.23,RH,Campinas,6,1
000006893,Douglas Santos,6389.51,MKT,Florianopolis,22,1
000005026,Samuel Rodrigues,5593.94,OPER,Campinas,6,0
000004866,Paula Lima,8500.41,OPER,Joinville,29,1
000002768,Fernanda Oliveira,13859.41,RH,Londrina,28,1
000006202,Tiago Pereira,10593.23,COM,Campinas,0,1
000004481,Vitor Lima,11972.95,COM,Belo Horizonte,26,1
000006099,Joao Rodrigues,24972.54,TI,Porto Alegre,30,1
000001318,Nicole Barbosa,15309.43,SUP,Londrina,5,1
000009325,Cecilia Oliveira,18054.18,SUP,Maringa,29,1
000001393,Vanessa Nascimento,13945.33,ADM,Campinas,18,0
000002800,Fernanda Teixeira,11410.82,LOG,Rio de Janeiro,4,1
000000607,Samuel Souza,16652.49,ADM,Florianopolis,12,0
000008554,Igor Carvalho,2260.23,LOG,Maringa,19,0
000002139,Igor Barbosa,19258.0,COM,Florianopolis,23,1
000002610,Giovana Ribeiro,9247.12,OPER,Sao Paulo,10,1
000000164,Nicole Oliveira,7069.85,MKT,Campinas,15,1
000002415,Nathan Santos,19925.97,TI,Florianopolis,19,0
000000273,Karen Ferreira,19546.23,COM,Florianopolis,11,0
000000603,Leonardo Araujo,17878.45,ADM,Rio de Janeiro,18,1
000008910,Willian Martins,3599.41,RH,Londrina,11,1
000001332,Sabrina Pereira,9524.27,COM,Joinville,8,1
000001847,Mariana Lima,13302.92,ADM,Rio de Janeiro,13,0
000005629,Isabela Rodrigues,16507.6,ADM,Rio de Janeiro,33,0
000005332,Carlos Melo,1866.78,MKT,Londrina,14,1
000004735,Sabrina Pereira,6616.96,JUR,Curitiba,11,1
000007412,Nathan Ferreira,18609.82,JUR,Porto Alegre,4,1
000000830,Cecilia Costa,15544.11,SUP,Maringa,2,0
000003074,Yasmin Lima,3995.6,RH,Porto Alegre,14,1
000004473,Gabriel Martins,4832.39,TI,Londrina,32,1
000008927,Carlos Rodrigues,18741.14,COM,Campinas,23,0
000003102,Diego Souza,16497.21,FIN,Belo Horizonte,21,1
000007060,Douglas Martins,5367.35,FIN,Porto Alegre,2,1
000003391,Caio Ferreira,2854.64,JUR,Sao Paulo,7,0
000006931,Aline Silva,1899.02,LOG,Campinas,8,1
000003437,Caio Costa,6354.65,ADM,Campinas,31,0
000007313,Caio Carvalho,14847.89,TI,Belo Horizonte,21,1
000006427,Bianca Melo,7364.78,LOG,Joinville,35,0
000000394,Nicole Lima,14711.82,TI,Joinville,28,1
000000010,Nicole Melo,15252.49,ADM,Curitiba,22,1
000000885,Larissa Pereira,20954.27,TI,Campinas,0,1
000008249,Aline Lima,11220.5,JUR,Curitiba,18,0
000002871,Vanessa Rodrigues,12378.07,LOG,Curitiba,6,1
000000555,Willian Silva,9529.02,JUR,Florianopolis,20,0
000005678,Douglas Melo,9295.33,JUR,Joinville,31,0
000002044,Karen Pereira,5726.37,FIN,Curitiba,16,0
000006982,Bruno Souza,11063.68,RH,Joinville,6,0
000002172,Giovana Ribeiro,12688.51,RH,Belo Horizonte,24,0
000007733,Yasmin Ribeiro,3621.99,RH,Porto Alegre,9,0
000003658,Juliana Barbosa,11031.18,FIN,Rio de Janeiro,13,0
000002750,Renata Carvalho,17560.36,RH,Porto Alegre,0,0
000006803,Cecilia Almeida,23373.51,COM,Rio de Janeiro,9,1
000005488,Vitor Lima,5762.78,TI,Curitiba,9,0
000005807,Igor Souza,2149.76,RH,Belo Horizonte,8,1
000008392,Nicole Teixeira,5774.15,FIN,Porto Alegre,15,1
000005211,Daniela Ribeiro,21199.26,OPER,Sao Paulo,14,1
000009404,Otavio Costa,15816.65,JUR,Sao Paulo,31,1
000002617,Leonardo Ribeiro,8311.72,SUP,Porto Alegre,26,1
000002841,Diego Almeida,3099.31,SUP,Joinville,29,1
000001949,Tatiane Araujo,6800.32,RH,Porto Alegre,0,0
000000637,Ana Gomes,2722.04,ADM,Londrina,15,0
000008507,Diego Souza,4789.56,TI,Sao Paulo,21,1
000001152,Joao Costa,11576.41,MKT,Belo Horizonte,27,0
000008480,Tatiane Lima,8562.31,OPER,Campinas,30,1
000000852,Isabela Pereira,14418.28,FIN,Porto Alegre,12,0
000009186,Eduardo Rodrigues,11826.5,OPER,Rio de Janeiro,10,0
000005239,Karen Rocha,21616.15,TI,Campinas,5,0
000007704,Mateus Nascimento,5897.16,FIN,Belo Horizonte,21,0
000005008,Diego Lima,13060.01,ADM,Joinville,18,0
000002606,Gabriel Rodrigues,8743.63,FIN,Porto Alegre,21,0
000009117,Leonardo Ribeiro,24706.47,COM,Florianopolis,24,1
000001491,Bruno Rocha,17235.94,OPER,Belo Horizonte,14,1
000000265,Carlos Rodrigues,11427.61,FIN,Joinville,12,0
000004648,Douglas Gomes,8257.36,LOG,Belo Horizonte,21,0
000003207,Nathan Rocha,12165.29,OPER,Florianopolis,5,0
000004692,Yasmin Ferreira,19488.71,OPER,Porto Alegre,21,1
000007694,Caio Ribeiro,9817.13,SUP,Rio de Janeiro,22,1
000000014,Igor Ferreira,6020.17,TI,Curitiba,0,1
000007763,Ana Barbosa,11575.8,RH,Campinas,27,1
000007575,Mateus Almeida,10936.52,MKT,Porto Alegre,29,1
000002412,Karen Teixeira,4073.0,SUP,Belo Horizonte,23,1
000006552,Caio Souza,14699.17,JUR,Joinville,8,0
000007723,Isabela Silva,19113.69,LOG,Rio de Janeiro,23,1
000003099,Cecilia Santos,20266.78,ADM,Florianopolis,22,1
000001436,Leonardo Almeida,24500.19,FIN,Londrina,26,1
000004824,Fabio Rocha,2407.15,OPER,Porto Alegre,3,1
000005452,Samuel Melo,8811.44,ADM,Belo Horizonte,12,1
000006260,Sabrina Costa,21319.73,LOG,Belo Horizonte,9,0
000002923,Giovana Nascimento,8079.18,TI,Rio de Janeiro,26,0
000005027,Tiago Ferreira,8722.22,ADM,Belo Horizonte,30,0
000005681,Bianca Lima,22439.42,COM,Belo Horizonte,7,0
000004603,Vitor Oliveira,9575.46,JUR,Campinas,15,0
000007299,Aline Araujo,7385.87,RH,Rio de Janeiro,10,1
000001427,Karen Melo,8194.74,MKT,Porto Alegre,28,1
000002599,Daniela Carvalho,11968.96,JUR,Porto Alegre,18,0
000005318,Mateus Carvalho,16352.32,TI,Curitiba,29,0
000003991,Isabela Rocha,3640.49,ADM,Sao Paulo,2,0
000008780,Igor Almeida,24989.39,COM,Campinas,0,1
000003578,Elisa Teixeira,16651.94,FIN,Sao Paulo,7,1
000009837,Vanessa Ribeiro,16947.55,ADM,Porto Alegre,16,0
000001117,Daniela Souza,11992.25,TI,Sao Paulo,18,0
000002642,Bruno Almeida,14987.81,TI,Curitiba,26,1
000008768,Daniela Rodrigues,3785.89,RH,Curitiba,29,0
000002757,Sabrina Pereira,3540.93,LOG,Florianopolis,0,0
000000827,Fernanda Araujo,18688.21,SUP,Maringa,35,1
000004800,Carlos Melo,11433.94,JUR,Maringa,22,0
000006836,Sabrina Santos,7945.19,TI,Florianopolis,4,1
000008523,Elisa Silva,14949.94,RH,Porto Alegre,8,1
000005771,Joao Souza,17698.95,RH,Florianopolis,14,1
000007696,Helena Santos,24179.07,RH,Sao Paulo,5,1
000000594,Leonardo Martins,21428.81,COM,Belo Horizonte,23,0
000002989,Rafael Santos,2629.66,RH,Londrina,20,0
000004311,Cecilia Rodrigues,23927.63,MKT,Rio de Janeiro,20,1
000000908,Nathan Santos,21505.11,ADM,Maringa,12,1
000006885,Eduardo Costa,5178.51,MKT,Rio de Janeiro,20,0
000008457,Pedro Almeida,9244.44,FIN,Porto Alegre,1,1
000004805,Carlos Teixeira,11741.52,OPER,Rio de Janeiro,20,0
000008002,Paula Carvalho,2704.25,ADM,Joinville,15,0
000000179,Tatiane Santos,23698.92,COM,Curitiba,1,0
000000487,Karen Teixeira,12278.75,RH,Joinville,8,0
000007748,Nicole Rocha,12181.17,COM,Sao Paulo,21,1
000001453,Aline Lima,20372.11,COM,Belo Horizonte,19,1
000008993,Carlos Lima,11200.06,COM,Rio de Janeiro,30,0
000002791,Pedro Carvalho,16308.15,JUR,Londrina,17,0
000001068,Fernanda Souza,9555.17,FIN,Joinville,8,1
000001650,Juliana Rodrigues,6185.4,JUR,Maringa,30,1
000006278,Aline Rocha,7219.05,JUR,Maringa,29,0
000007171,Ana Martins,1870.64,FIN,Porto Alegre,3,0
000006555,Cecilia Araujo,3731.27,TI,Belo Horizonte,6,1
000003915,Isabela Ribeiro,5939.22,SUP,Rio de Janeiro,15,1
000007257,Diego Oliveira,21024.19,JUR,Rio de Janeiro,1,0
000000163,Henrique Lima,15479.43,LOG,Sao Paulo,8,1
000001792,Douglas Melo,3144.34,SUP,Londrina,27,0
000004928,Fernanda Silva,14668.5,ADM,Belo Horizonte,1,0
000001905,Douglas Martins,10873.06,MKT,Belo Horizonte,26,0
000000460,Nicole Carvalho,7101.81,TI,Belo Horizonte,22,0
000000739,Elisa Melo,18091.25,MKT,Londrina,0,1
000000310,Bianca Silva,14006.12,ADM,Curitiba,21,0
000004017,Vitor Souza,14522.85,ADM,Londrina,11,1
000006343,Daniela Ribeiro,19469.89,ADM,Florianopolis,23,1
000008870,Tiago Almeida,20359.65,OPER,Joinville,18,0
000007318,Igor Rodrigues,6699.43,RH,Londrina,3,1
000004032,Ana Costa,15632.44,OPER,Joinville,2,1
000001542,Elisa Oliveira,15285.26,SUP,Sao Paulo,19,0
000004612,Fabio Martins,13907.54,OPER,Curitiba,15,0
000006620,Fernanda Gomes,12064.78,OPER,Sao Paulo,7,1
000004617,Giovana Gomes,9521.9,ADM,Curitiba,17,0
000004650,Larissa Nascimento,16687.11,TI,Sao Paulo,21,1
000002880,Bianca Lima,22520.69,OPER,Florianopolis,3,0
000007995,Renata Melo,2630.06,TI,Joinville,3,0
000005762,Giovana Martins,8554.39,JUR,Maringa,23,1
000009250,Joao Araujo,21599.47,LOG,Sao Paulo,20,0
000007488,Rafael Martins,8399.35,OPER,Rio de Janeiro,31,0
000009252,Nicole Santos,5762.1,MKT,Campinas,2,0
000005714,Nathan Martins,14322.74,ADM,Sao Paulo,0,0
000008536,Cecilia Lima,20411.12,ADM,Campinas,9,0
000009255,Rafael Santos,20655.61,JUR,Curitiba,1,1
000001937,Bianca Martins,18139.62,SUP,Florianopolis,7,1
000009123,Elisa Oliveira,14850.16,MKT,Londrina,16,1
000001423,Sabrina Teixeira,2913.05,TI,Joinville,18,1
000002906,Eduardo Carvalho,24039.76,FIN,Rio de Janeiro,10,1
000007773,Henrique Lima,11811.44,ADM,Florianopolis,17,0
000004716,Karen Melo,2248.4,FIN,Campinas,19,1
000001797,Bianca Nascimento,15365.62,RH,Campinas,20,1
000000458,Pedro Rocha,20552.59,COM,Joinville,13,0
000007386,Tatiane Gomes,24518.14,LOG,Belo Horizonte,4,0
000002183,Leonardo Ferreira,14353.42,SUP,Maringa,26,0
000001975,Cecilia Almeida,8844.93,TI,Belo Horizonte,28,0
000008535,Diego Souza,16195.15,ADM,Campinas,21,1
000008184,Yasmin Ferreira,19847.6,MKT,Joinville,19,1
000007867,Elisa Pereira,4228.76,TI,Porto Alegre,11,0
000009941,Ana Costa,8423.85,OPER,Rio de Janeiro,31,1
000001906,Karen Pereira,8653.35,RH,Florianopolis,4,0
000007356,Helena Carvalho,13212.99,ADM,Campinas,26,0
000002928,Fernanda Silva,10571.79,JUR,Florianopolis,32,1
000004337,Mateus Costa,18171.8,FIN,Florianopolis,26,1
000006286,Renata Lima,19326.69,TI,Campinas,21,1
000000479,Cecilia Souza,16368.52,COM,Porto Alegre,21,0
000002301,Otavio Ribeiro,14572.41,TI,Campinas,12,1
000006321,Diego Melo,15782.02,ADM,Campinas,7,1
000001794,Tiago Teixeira,14120.54,ADM,Rio de Janeiro,25,1
000009060,Otavio Costa,17746.09,TI,Sao Paulo,22,0
000006869,Bruno Martins,2186.38,OPER,Sao Paulo,2,1
000000213,Nicole Martins,13780.15,ADM,Sao Paulo,22,0
000006990,Mateus Ferreira,22959.04,TI,Porto Alegre,20,0
000002215,Leonardo Teixeira,14045.27,OPER,Porto Alegre,22,1
000007444,Fernanda Rocha,6642.66,MKT,Campinas,33,0
000008171,Vanessa Martins,19264.1,COM,Rio de Janeiro,22,0
000004115,Isabela Almeida,6959.07,FIN,Curitiba,12,1
000006712,Daniela Souza,12084.18,JUR,Maringa,28,1
000002818,Yasmin Silva,2601.94,LOG,Belo Horizonte,20,1
000003970,Cecilia Melo,18341.13,TI,Londrina,28,0
000008491,Nathan Melo,3376.72,FIN,Porto Alegre,30,1
000009199,Fernanda Araujo,19535.96,RH,Londrina,14,0
000007456,Aline Nascimento,11932.28,RH,Porto Alegre,32,0
000005843,Rafael Ferreira,11464.55,SUP,Florianopolis,4,1
000007596,Nicole Costa,17932.98,LOG,Maringa,30,0
000000159,Daniela Melo,3384.91,JUR,Curitiba,5,1
000008694,Rafael Oliveira,15614.82,COM,Curitiba,3,0
000005167,Tatiane Lima,9395.77,SUP,Belo Horizonte,21,1
000009546,Igor Gomes,13870.64,SUP,Maringa,30,1
000004307,Diego Nascimento,7848.42,FIN,Belo Horizonte,19,1
000005264,Helena Almeida,9793.57,TI,Maringa,17,0
000007846,Igor Barbosa,16821.82,FIN,Londrina,22,1
000007545,Yasmin Costa,15025.63,JUR,Maringa,23,1
000006339,Leonardo Gomes,10380.17,COM,Florianopolis,16,0
000006390,Otavio Almeida,15352.19,SUP,Joinville,15,1
000008102,Caio Teixeira,10106.32,TI,Londrina,19,0
000000718,Leonardo Souza,21660.08,COM,Maringa,2,1
000007490,Rafael Rodrigues,13281.12,JUR,Florianopolis,32,0
000007015,Aline Silva,3379.04,SUP,Maringa,24,0
000004511,Henrique Souza,8123.38,TI,Campinas,34,1
000003375,Juliana Rocha,12257.26,LOG,Campinas,14,1
000004086,Douglas Rodrigues,7013.28,FIN,Joinville,29,0
000009823,Renata Nascimento,9008.98,FIN,Porto Alegre,3,0
000005302,Aline Rodrigues,20827.03,SUP,Curitiba,19,1
000008811,Mateus Rocha,10737.47,OPER,Campinas,2,1
000005054,Elisa Pereira,22410.37,COM,Rio de Janeiro,31,0
000008537,Vanessa Gomes,20481.01,RH,Sao Paulo,22,1
000006833,Renata Gomes,6289.87,SUP,Sao Paulo,21,1
000000283,Helena Melo,5439.15,MKT,Belo Horizonte,24,1
000001217,Fernanda Ferreira,19015.62,MKT,Belo Horizonte,4,1
000003653,Bruno Pereira,22814.65,OPER,Sao Paulo,25,1
000007996,Fabio Santos,11641.39,COM,Londrina,34,1
000002252,Joao Melo,5797.19,RH,Campinas,8,0
000001533,Vanessa Gomes,15012.35,FIN,Rio de Janeiro,16,1
000001758,Elisa Barbosa,11627.7,ADM,Maringa,6,1
000008172,Henrique Oliveira,16598.47,SUP,Joinville,22,1
000006409,Aline Lima,9548.39,SUP,Florianopolis,11,0
000003495,Willian Lima,15665.61,ADM,Curitiba,12,1
000005596,Eduardo Ferreira,19833.7,TI,Porto Alegre,21,1
000006494,Igor Almeida,12897.31,RH,Sao Paulo,22,1
000009752,Nicole Costa,21693.87,RH,Campinas,7,1
000006406,Fernanda Gomes,3936.23,OPER,Curitiba,28,0
000003235,Giovana Gomes,12753.96,JUR,Joinville,12,0
000009335,Nathan Santos,20205.74,JUR,Porto Alegre,20,0
000003548,Renata Pereira,6281.39,COM,Rio de Janeiro,22,1
000006609,Ana Ferreira,24095.14,TI,Belo Horizonte,11,0
000001376,Carlos Santos,5523.51,COM,Londrina,28,1
000008140,Vitor Oliveira,8579.83,OPER,Joinville,22,1
000003776,Joao Souza,7193.37,MKT,Curitiba,23,1
000008846,Pedro Lima,10376.83,TI,Rio de Janeiro,2,0
000008187,Sabrina Pereira,9450.23,LOG,Londrina,12,1
000006921,Joao Teixeira,13638.79,TI,Londrina,32,1
000008997,Paula Carvalho,16478.79,COM,Porto Alegre,19,0
000001055,Bruno Melo,23395.98,TI,Rio de Janeiro,26,1
000003632,Mariana Ribeiro,5039.11,ADM,Londrina,1,1
000007600,Igor Ribeiro,8633.03,OPER,Joinville,8,0
000001619,Fernanda Teixeira,21044.58,COM,Maringa,16,0
000000528,Douglas Nascimento,2963.12,OPER,Maringa,34,0
000007628,Daniela Ribeiro,15233.41,TI,Campinas,30,0
000000614,Helena Santos,5010.98,ADM,Belo Horizonte,32,0
000002120,Tatiane Teixeira,13522.49,OPER,Joinville,2,0
000004801,Caio Silva,19919.33,LOG,Joinville,22,1
000004770,Larissa Carvalho,3624.11,SUP,Curitiba,24,0
000000688,Paula Souza,9000.31,ADM,Curitiba,20,1
000005281,Fabio Rocha,2193.13,TI,Sao Paulo,17,0
000005163,Paula Carvalho,1822.55,LOG,Maringa,16,0
000005622,Leonardo Santos,18860.52,RH,Sao Paulo,22,1
000003049,Samuel Nascimento,16171.24,OPER,Rio de Janeiro,5,1
000008116,Vitor Santos,15634.51,OPER,Curitiba,4,0
000008451,Diego Almeida,3325.72,JUR,Florianopolis,8,0
000007463,Caio Ribeiro,8820.99,TI,Londrina,1,0
000001820,Eduardo Carvalho,20928.36,ADM,Sao Paulo,5,1
000007667,Nathan Carvalho,2218.63,JUR,Porto Alegre,13,1
000007279,Caio Pereira,17001.15,OPER,Maringa,13,0
000000994,Daniela Silva,21525.85,JUR,Curitiba,7,1
000009744,Mariana Nascimento,6473.9,ADM,Florianopolis,14,0
000000834,Bianca Carvalho,19084.44,COM,Campinas,34,0
000006846,Vanessa Teixeira,13294.57,COM,Londrina,17,1
000000775,Willian Araujo,24572.64,RH,Londrina,13,0
000002046,Tiago Souza,21366.72,MKT,Porto Alegre,6,0
000006987,Cecilia Ribeiro,6552.56,TI,Joinville,6,0
000009937,Paula Rocha,16739.56,OPER,Sao Paulo,25,1
000003704,Larissa Gomes,17743.54,OPER,Florianopolis,9,0
000003312,Mateus Nascimento,17493.67,JUR,Campinas,2,1
000000254,Mariana Teixeira,7841.95,OPER,Curitiba,2,0
000009991,Willian Barbosa,21019.82,LOG,Maringa,32,0
000008752,Vitor Barbosa,2845.99,MKT,Curitiba,13,1
000002448,Joao Pereira,19235.34,FIN,Curitiba,23,1
000006489,Samuel Almeida,13849.2,TI,Curitiba,29,1
000000401,Nicole Gomes,23778.73,RH,Belo Horizonte,16,0
000004206,Tatiane Araujo,17839.59,RH,Porto Alegre,0,1
000006536,Daniela Oliveira,14642.41,TI,Londrina,4,1
000008634,Carlos Silva,2663.13,COM,Campinas,22,1
000007603,Gabriel Lima,17622.83,COM,Campinas,6,0
000005825,Tatiane Almeida,17538.52,FIN,Florianopolis,20,0
000008794,Samuel Melo,5189.7,LOG,Londrina,5,1
000008253,Sabrina Santos,23533.01,OPER,Campinas,28,0
000002685,Eduardo Souza,16001.94,FIN,Sao Paulo,21,0
000001761,Tatiane Rodrigues,4302.63,JUR,Sao Paulo,7,0
000000330,Vanessa Rocha,24292.91,FIN,Porto Alegre,2,1
000004942,Yasmin Lima,23408.95,JUR,Sao Paulo,8,0
000005708,Diego Carvalho,24912.66,OPER,Porto Alegre,33,0
000008391,Cecilia Souza,1842.83,RH,Rio de Janeiro,13,0
000009037,Bruno Santos,11538.57,OPER,Londrina,21,1
000007720,Cecilia Melo,16892.49,TI,Rio de Janeiro,14,0
000009951,Diego Rocha,8932.4,COM,Belo Horizonte,19,1
000000740,Elisa Costa,5865.01,SUP,Curitiba,31,1
000009249,Vitor Souza,9079.74,TI,Campinas,0,1
000009677,Aline Araujo,1971.87,COM,Rio de Janeiro,33,0
000003795,Giovana Barbosa,7169.25,FIN,Florianopolis,28,1
000007106,Leonardo Oliveira,2409.68,SUP,Maringa,11,1
000006613,Tiago Santos,23919.46,LOG,Joinville,5,1
000001700,Isabela Ribeiro,13607.28,RH,Florianopolis,21,1
000002935,Fernanda Barbosa,9038.07,LOG,Florianopolis,10,1
000004390,Rafael Ferreira,16344.53,FIN,Rio de Janeiro,6,1
000000989,Mariana Lima,14599.21,FIN,Porto Alegre,33,1
000003330,Douglas Costa,14943.37,ADM,Rio de Janeiro,1,0
000002572,Aline Oliveira,16730.4,MKT,Rio de Janeiro,24,1
000007377,Gabriel Ferreira,18480.66,FIN,Curitiba,19,1
000006831,Larissa Rocha,19281.4,TI,Sao Paulo,18,1
000006856,Diego Lima,18542.67,TI,Curitiba,13,0
000000865,Igor Rodrigues,21516.72,TI,Curitiba,0,0
000001273,Helena Pereira,3329.15,JUR,Porto Alegre,19,0
000000892,Fernanda Almeida,7561.35,MKT,Campinas,1,1
000004789,Yasmin Teixeira,5003.76,FIN,Maringa,30,0
000007021,Igor Carvalho,3031.32,COM,Joinville,29,1
000001660,Aline Martins,16011.74,SUP,Maringa,11,1
000000611,Elisa Ribeiro,11916.02,COM,Sao Paulo,4,0
000001913,Bianca Silva,21613.92,JUR,Porto Alegre,24,1
000002227,Karen Gomes,18191.89,TI,Belo Horizonte,26,0
000003708,Carlos Gomes,4425.83,RH,Joinville,18,1
000002605,Willian Souza,17069.37,LOG,Rio de Janeiro,8,0
000002672,Gabriel Oliveira,5141.58,MKT,Curitiba,18,0
000006024,Igor Araujo,23420.91,TI,Belo Horizonte,8,0
000005740,Renata Oliveira,20550.16,TI,Belo Horizonte,7,1
000007577,Eduardo Carvalho,24648.28,OPER,Maringa,19,1
000008277,Fabio Ribeiro,13088.28,MKT,Sao Paulo,7,1
000002138,Eduardo Santos,4530.73,MKT,Campinas,29,0
000002389,Paula Ribeiro,3192.67,TI,Maringa,7,1
000001939,Douglas Araujo,23510.13,SUP,Londrina,0,0
000009228,Elisa Almeida,4821.28,JUR,Rio de Janeiro,19,1
000005426,Mateus Barbosa,18534.43,COM,Londrina,13,1
000003563,Eduardo Rodrigues,12511.12,SUP,Maringa,22,0
000007974,Nicole Silva,10081.84,MKT,Sao Paulo,4,1
000007769,Nicole Rodrigues,16465.47,COM,Curitiba,3,0
000004848,Larissa Rodrigues,19753.7,OPER,Porto Alegre,10,1
000000613,Vanessa Ferreira,12044.2,TI,Londrina,24,1
000003230,Daniela Almeida,8981.75,JUR,Maringa,7,0
000005220,Pedro Rocha,3563.69,RH,Campinas,10,1
000001093,Henrique Ferreira,8663.66,MKT,Maringa,18,1
000006738,Henrique Rocha,18987.83,LOG,Rio de Janeiro,29,0
000008429,Paula Santos,16661.64,SUP,Sao Paulo,20,1
000009983,Larissa Nascimento,21635.12,RH,Belo Horizonte,21,1
000000695,Cecilia Araujo,9769.67,MKT,Joinville,29,0
000006435,Isabela Teixeira,19981.51,ADM,Maringa,28,0
000009540,Vanessa Araujo,9627.46,TI,Curitiba,1,0
000003051,Larissa Pereira,4210.02,COM,Sao Paulo,9,1
000005741,Leonardo Araujo,15435.81,RH,Rio de Janeiro,35,1
000003383,Diego Gomes,17823.14,COM,Curitiba,23,1
000004257,Yasmin Costa,9375.16,RH,Maringa,30,1
000001896,Cecilia Barbosa,10041.05,LOG,Rio de Janeiro,25,1
000008951,Juliana Rodrigues,6811.81,COM,Rio de Janeiro,32,0
000006608,Juliana Silva,6088.21,ADM,Porto Alegre,4,0
000002292,Fabio Almeida,22784.77,JUR,Curitiba,29,0
000005829,Diego Nascimento,5428.12,ADM,Sao Paulo,17,1
000009184,Fabio Souza,16251.49,MKT,Belo Horizonte,28,0
000000490,Caio Souza,3074.74,TI,Rio de Janeiro,7,1
000004030,Diego Teixeira,6326.96,FIN,Curitiba,23,0
000003439,Giovana Araujo,2766.89,OPER,Londrina,7,1
000001951,Pedro Rocha,7679.31,LOG,Rio de Janeiro,13,1
000004340,Rafael Ribeiro,22841.65,RH,Sao Paulo,1,0
000008345,Karen Souza,14276.24,JUR,Maringa,25,0
000000851,Vanessa Souza,23785.33,JUR,Rio de Janeiro,15,0
000002519,Gabriel Araujo,4579.81,MKT,Florianopolis,7,1
000006985,Joao Ribeiro,20190.27,OPER,Londrina,1,1
000009283,Nicole Carvalho,10004.58,RH,Porto Alegre,13,1
000003082,Leonardo Costa,2561.1,ADM,Porto Alegre,13,0
000007572,Carlos Gomes,12411.98,FIN,Rio de Janeiro,35,1
000006217,Rafael Teixeira,23403.29,OPER,Florianopolis,32,0
000000011,Elisa Martins,23431.66,FIN,Campinas,25,0
000006320,Fernanda Martins,19751.07,MKT,Campinas,28,0
000009602,Mateus Rocha,3130.61,RH,Sao Paulo,13,0
000006759,Douglas Araujo,5793.28,OPER,Rio de Janeiro,13,0
000005209,Caio Costa,5232.34,MKT,Maringa,21,0
000007898,Sabrina Almeida,20259.25,ADM,Londrina,15,0
000004436,Rafael Rodrigues,14566.02,OPER,Londrina,35,1
000001908,Fabio Souza,8266.77,RH,Rio de Janeiro,26,0
000000195,Elisa Araujo,9337.27,COM,Rio de Janeiro,29,0
000003359,Mariana Ribeiro,15042.68,ADM,Rio de Janeiro,7,1
000007306,Diego Oliveira,18997.32,OPER,Curitiba,19,1
000008912,Diego Oliveira,2970.59,OPER,Londrina,23,1
000002008,Tiago Oliveira,15418.42,ADM,Porto Alegre,12,1
000008661,Isabela Souza,5673.4,JUR,Maringa,2,1
000007322,Ana Pereira,9256.17,FIN,Belo Horizonte,28,0
000006000,Sabrina Melo,17287.12,LOG,Londrina,0,1
000001600,Pedro Araujo,22037.93,RH,Joinville,2,1
000004041,Willian Melo,18783.53,FIN,Rio de Janeiro,25,1
000008953,Vitor Oliveira,19443.88,RH,Maringa,32,1
000003016,Helena Costa,9865.26,FIN,Maringa,11,0
000003800,Elisa Teixeira,8555.13,FIN,Rio de Janeiro,8,0
000007399,Bianca Ferreira,14473.72,RH,Campinas,28,1
000005101,Joao Melo,3810.02,JUR,Florianopolis,31,0
000007717,Karen Rodrigues,21817.65,LOG,Campinas,33,0
000002489,Giovana Carvalho,2126.21,OPER,Campinas,13,0
000004618,Tiago Souza,13719.61,TI,Maringa,32,0
000002388,Elisa Santos,9959.04,OPER,Rio de Janeiro,24,1
000001643,Nicole Melo,10675.01,SUP,Curitiba,34,0
000003022,Joao Ribeiro,10365.91,LOG,Belo Horizonte,3,0
000000065,Daniela Costa,20628.34,MKT,Florianopolis,0,0
000003741,Fabio Silva,8317.19,ADM,Joinville,9,0
000007137,Paula Ferreira,12300.41,RH,Porto Alegre,9,0
000000707,Nathan Martins,8497.47,FIN,Maringa,14,0
000006599,Cecilia Lima,17697.54,SUP,Joinville,17,1
000002545,Rafael Costa,13370.91,JUR,Rio de Janeiro,15,0
000002312,Elisa Ribeiro,22033.96,SUP,Belo Horizonte,9,1
000003810,Bruno Martins,5833.58,SUP,Sao Paulo,22,0
000000564,Cecilia Carvalho,23147.91,SUP,Curitiba,32,0
000003284,Vitor Barbosa,14822.33,ADM,Porto Alegre,1,0
